age,balance,day,duration,campaign,y,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct
-0.36763398044224543,-0.35446695745070217,-1.08929681773784,1.8397968443963582,-0.2723593712793323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.46209909057788695,-0.3858059224636026,-1.08929681773784,3.4051689260529083,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2918321615980193,-0.539056905218995,-1.08929681773784,1.2961577717028272,-0.5810955871994528,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.26391734656472887,-0.4044026709327963,-1.08929681773784,2.0479990424491996,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.0936504175848614,-0.33242636667239855,-1.08929681773784,5.0862088955165925,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.1973670514623778,-0.3703086320726079,-1.08929681773784,5.529602465443941,0.3451130605609086,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5658157244554035,-0.28042434780483844,-1.08929681773784,3.2663674606843474,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9899337837073447,-0.19673897969346693,-0.9684950391709483,2.6533276553065357,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.16020071268721234,-0.4147341978601261,-0.9684950391709483,2.1521001414756205,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5750672481972785,0.8825611999815883,-0.9684950391709483,3.1969667280000666,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8862171498298282,-0.22842232893727837,-0.9684950391709483,1.103377958690937,0.03637684464078814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8769656260879531,-0.44159616787118366,-0.9684950391709483,3.33191259710839,-0.5810955871994528,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,-0.41989996132379104,-0.9684950391709483,3.3357681933686276,-0.2723593712793323,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8769656260879531,-0.3809845432308487,-0.9684950391709483,0.9954212634042783,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.3010836853398944,-0.16849947275876542,-0.9684950391709483,0.7216739289273939,-0.2723593712793323,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,0.2730011112691289,-0.9684950391709483,1.9323311546420656,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,-0.30522001243043,-0.9684950391709483,7.064129777018588,-0.2723593712793323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,-0.5049628663588065,-0.9684950391709483,3.3357681933686276,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.36763398044224543,-0.307630702046807,-0.9684950391709483,2.8152626982365234,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5750672481972785,-0.4250657247874559,-0.8476932606040566,1.3964032744690102,0.3451130605609086,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9899337837073447,-0.4312646409438538,-0.8476932606040566,0.8797533755971441,0.03637684464078814,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5658157244554035,-0.32450552936144567,-0.8476932606040566,1.9940206948058705,-0.5810955871994528,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,-0.4378079413311627,-0.8476932606040566,2.599349307663206,0.03637684464078814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9899337837073447,-0.33311513513422053,-0.8476932606040566,1.0918111699102235,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.3010836853398944,-0.17745346276245125,-0.8476932606040566,1.7549737266711265,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8862171498298282,-0.4391854782548067,-0.8476932606040566,1.5352047398375714,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.017848598740635,-0.4164561190146811,-0.8476932606040566,2.9810533374267494,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.5085169530949276,-0.4106015870891942,-0.8476932606040566,1.5390603360978092,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,-0.43539725171478577,-0.8476932606040566,5.541169254224654,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.3010836853398944,-0.5066847875133615,-0.8476932606040566,6.790382442541704,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7825005159523116,-0.30453124396860803,-0.8476932606040566,1.5814718949604252,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.46209909057788695,-0.4040582867018853,-0.48528792490338146,0.7910746616116744,0.6538492764810291,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8862171498298282,-0.3317375982105766,-0.48528792490338146,1.9361867509023034,-0.2723593712793323,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5750672481972785,-0.29626602242674416,-0.3644861463364898,0.960720897062138,0.3451130605609086,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7825005159523116,-0.4371191728693407,-0.3644861463364898,4.207132948182372,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.26391734656472887,-0.3978593705454874,-0.3644861463364898,1.2074790577173578,0.3451130605609086,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.7159502208499606,-0.48085597019503695,-0.3644861463364898,2.8730966421400908,-0.5810955871994528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.395548795475536,-0.4388410940238957,-0.3644861463364898,1.400258870729248,-0.5810955871994528,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.6787838820747951,-0.306941933584985,-0.3644861463364898,7.619335638492832,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.8196668547274772,-0.4374635571002517,-0.3644861463364898,0.5404609046962169,-0.2723593712793323,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.017848598740635,-0.004228194614221281,-0.3644861463364898,2.9309305860436576,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7732489922104366,0.23236377202163158,-0.3644861463364898,1.6508726276447057,-0.2723593712793323,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.46209909057788695,-0.5748728652337383,-0.3644861463364898,0.8296306242140525,-0.5810955871994528,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.471350614319762,-0.0376334650125877,-0.3644861463364898,2.8769522384003285,0.3451130605609086,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1881155277205029,0.3325795832167308,-0.3644861463364898,2.2754792218032307,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.36763398044224543,-0.37857385361447177,-0.3644861463364898,1.9207643658613522,0.9625854924011495,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5658157244554035,-0.3117633128177389,-0.3644861463364898,2.549226556280115,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.5750672481972785,-0.3355258247505975,-0.3644861463364898,2.6610388478270113,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,0.6924611045187196,-0.3644861463364898,5.65298154577155,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1881155277205029,0.9121782438399338,-0.2436843677695981,2.649472059046298,0.03637684464078814,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2918321615980193,0.05810535118066863,-0.2436843677695981,0.8527642017754794,-0.5810955871994528,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7732489922104366,-0.43057587248203183,-0.2436843677695981,2.225356470420139,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,0.11837259159009257,-0.2436843677695981,5.005241374051598,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.16020071268721234,-0.2607944466429118,-0.2436843677695981,4.137732215498092,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.9141319648631188,0.08496732119172616,-0.2436843677695981,3.3550461746698166,-0.2723593712793323,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,0.5333555898378404,-0.2436843677695981,2.325601973186322,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7732489922104366,0.045018750406050856,-0.2436843677695981,1.442670429591864,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,0.08978870042448008,-0.2436843677695981,1.7318401491096995,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7732489922104366,0.11079613851005071,-0.2436843677695981,1.9477535396830168,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.017848598740635,0.09219939004085703,-0.2436843677695981,2.6032049039234444,-0.5810955871994528,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,0.8188501172630545,-0.2436843677695981,2.9810533374267494,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1.7066986971080855,-0.4391854782548067,-0.2436843677695981,2.2947572031044197,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0843988938429863,2.0338376839170413,-0.2436843677695981,2.5916381151427306,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,1.3832958717261736,-0.2436843677695981,4.504013860220684,0.03637684464078814,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,0.037786681556919985,-0.1228825892027064,3.497703236298616,0.3451130605609086,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5658157244554035,-0.24736346163738304,-0.1228825892027064,1.5082155660159067,0.03637684464078814,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1881155277205029,-0.5046184821278955,-0.1228825892027064,1.9284755583818278,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.2546658228228539,0.6538900706566882,-0.1228825892027064,1.8937751920396875,-0.5810955871994528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.9141319648631188,-0.32863814013237763,-0.1228825892027064,1.6971397827675594,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35838245670037044,-0.3885609963108906,-0.1228825892027064,0.8797533755971441,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8769656260879531,-0.192261984691624,-0.1228825892027064,3.8639848810212074,0.03637684464078814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8769656260879531,-0.3214060712832467,-0.1228825892027064,1.0224104372259428,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9806822599654698,-0.28007996357392745,-0.1228825892027064,1.5274935473170959,8.989727106324281,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,-0.44194055210209465,-0.1228825892027064,2.564648941321066,-0.2723593712793323,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,-0.5442226686826599,-0.1228825892027064,0.9452985120211868,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35838245670037044,1.1384386835484568,-0.1228825892027064,2.529948574978926,-0.2723593712793323,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.017848598740635,-0.33104882974875455,-0.1228825892027064,2.564648941321066,-0.2723593712793323,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.1973670514623778,3.2033665320907763,-0.1228825892027064,3.73675020443336,-0.2723593712793323,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,-0.5190826198261573,-0.1228825892027064,3.4745696587371886,-0.2723593712793323,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.047232555067820765,0.40593342440077257,-0.1228825892027064,3.073587647672457,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.15094918894533732,0.030898996938700105,-0.1228825892027064,6.215898599766271,0.9625854924011495,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5658157244554035,-0.2087924277753517,-0.1228825892027064,3.887118458582634,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8862171498298282,-0.17297646776060832,-0.1228825892027064,1.704850975288035,0.03637684464078814,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.471350614319762,-0.3420691251379064,-0.0020808106358146884,1.0031324559247539,-0.5810955871994528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.16020071268721234,-0.40646897631826223,-0.0020808106358146884,2.1521001414756205,-0.5810955871994528,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.7825005159523116,-0.34482419898519434,-0.0020808106358146884,2.1135441788732425,-0.5810955871994528,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.15094918894533732,-0.3861503066945136,-0.0020808106358146884,2.271623625542993,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9899337837073447,-0.38924976477271256,-0.0020808106358146884,1.623883453823041,-0.5810955871994528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,-0.2852457270375924,-0.0020808106358146884,3.8447068997200184,-0.5810955871994528,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.5085169530949276,-0.3541225732197912,-0.0020808106358146884,3.4244469073540973,0.03637684464078814,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.46209909057788695,-0.1619561723714565,-0.0020808106358146884,1.0532552073078454,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9899337837073447,-0.40715774478008426,-0.0020808106358146884,1.6701506089458946,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.1973670514623778,-0.3827064643854037,-0.0020808106358146884,2.1135441788732425,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.404800319217411,0.16107623622305584,-0.0020808106358146884,2.051854638709438,-0.5810955871994528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.36763398044224543,-0.42196626670925697,-0.0020808106358146884,1.4041144669894858,-0.2723593712793323,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.05648407880969579,0.16658638391763173,-0.0020808106358146884,3.7598837819947866,0.03637684464078814,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7825005159523116,-0.5821049340828692,-0.0020808106358146884,1.9747427135046816,-0.2723593712793323,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.7159502208499606,-0.29798794358129915,-0.0020808106358146884,2.5338041712391637,-0.5810955871994528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.7159502208499606,-0.21292503854628364,-0.0020808106358146884,2.464403438554883,-0.5810955871994528,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9806822599654698,-0.3138296182032049,-0.0020808106358146884,4.1839993706209455,-0.5810955871994528,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
